"Id_beroep";"Id_verb";"Beroep_letterlijk";"Beroep_vertaling";"Beroep_cat";"Gevangenis"
18146;18074;"cocher";"Voerman";;"Gent"
18147;18075;"Boulanger";"Bakker";;"Gent"
18148;18076;"equarisseur";"Slachter";;"Gent"
18149;18077;"cultivateur";"Landbouwer";;"Gent"
18150;18078;"Colporteur";"Straatventer";;"Gent"
18151;18080;"debardeur";"Havenarbeider";;"Gent"
18152;18081;"ouvrier brasseur";"Werknemer in de brouwerij";;"Gent"
18153;18082;"plafonneur";"Stukadoor";;"Gent"
18154;18083;"cultivateur";"Landbouwer";;"Gent"
18155;18083;"cultivateur";"Landbouwer";;"Gent"
18156;18084;"ouvrier agricole";"Landbouwwerker";;"Gent"
18157;18085;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
18158;18086;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18159;18087;"journalier";"Dagloner";;"Gent"
18160;18088;"menagere";"Huisvrouw";;"Gent"
18161;18089;"menagere";"Huisvrouw";;"Gent"
18162;18090;"ouvrier agricole";"Landbouwwerker";;"Gent"
18236;18172;"journalier";"Dagloner";;"Gent"
18237;18173;"journalier";"Dagloner";;"Gent"
18238;18174;"fille publique";"Publieke vrouw";;"Gent"
18239;18175;"pilote";"Piloot";;"Gent"
18240;18176;"cocher";"Voerman";;"Gent"
18241;18177;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18242;18178;"Chauffeur";"Chauffeur";;"Gent"
18243;18179;"journalier";"Dagloner";;"Gent"
18244;18180;"ouvrier agricole";"Landbouwwerker";;"Gent"
18245;18181;"ouvrier ferme";"Landbouwwerker";;"Gent"
18246;18182;"Batelier";"Binnenschipper";;"Gent"
18247;18183;"plafonneur";"Stukadoor";;"Gent"
18248;18184;"employe";"Werknemer";;"Gent"
18249;18185;"cabaretiere";"Herbergier";;"Gent"
18250;18186;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18251;18187;"Servante";"Dienstmeisje";;"Gent"
18252;18188;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18253;18189;"ouvrier macon";"Metser-arbeider";;"Gent"
18254;18190;"journalier";"Dagloner";;"Gent"
18255;18191;"tanneur";"Leerlooier";;"Gent"
18256;18192;"Bijoutier";"Juwelier";;"Gent"
18257;18193;"menagere";"Huisvrouw";;"Gent"
18258;18194;"tisserand";"Wever";;"Gent"
18259;18195;"tisserand";"Wever";;"Gent"
18260;18196;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18261;18197;"journalier";"Dagloner";;"Gent"
18262;18198;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18263;18199;"tanneur";"Leerlooier";;"Gent"
18264;18200;"journalier";"Dagloner";;"Gent"
18265;18201;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18266;18202;"tisserand";"Wever";;"Gent"
18267;18203;"aide macon";"Metsershulp";;"Gent"
18268;18204;"Bateliere";"Binnenschipper";;"Gent"
18269;18205;"chanteur ambulant";"Rondreizende zanger";;"Gent"
18270;18206;"terrassier";"Grondwerker";;"Gent"
18271;18207;"patissier";"Patissier";;"Gent"
18272;18208;"cordonnier";"Schoenmaker";;"Gent"
18273;18209;"Menagere";"Huisvrouw";;"Gent"
18274;18210;"palefrenier";"Koetsbediende";;"Gent"
18275;18211;"journalier";"Dagloner";;"Gent"
18276;18212;"tisserand";"Wever";;"Gent"
18277;18213;"cabaretiere";"Herbergier";;"Gent"
18278;18214;"journalier";"Dagloner";;"Gent"
18279;18215;"journalier";"Dagloner";;"Gent"
18280;18216;"voiturier";"Voerman";;"Gent"
18281;18217;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
18282;18218;"journalier";"Dagloner";;"Gent"
18283;18219;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
18284;18220;"soldat";"Soldaat";;"Gent"
18285;18221;"journalier";"Dagloner";;"Gent"
18286;18222;"barbier";"Kapper";;"Gent"
18287;18223;"debardeur";"Havenarbeider";;"Gent"
18288;18224;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18289;18225;"ouvrier agricole";"Landbouwwerker";;"Gent"
18290;18226;"Mitron";"Onbekend";;"Gent"
18291;18227;"empolye";"Werknemer";;"Gent"
18292;18228;"journalier";"Dagloner";;"Gent"
18293;18229;"journalier";"Dagloner";;"Gent"
18294;18230;"cordonnier";"Schoenmaker";;"Gent"
18295;18231;"filacheuse";"Onbekend";;"Gent"
18296;18232;"journalier";"Dagloner";;"Gent"
18297;18233;"ouvrier agricole";"Landbouwwerker";;"Gent"
18298;18234;"ouvrier macon";"Metser-arbeider";;"Gent"
18299;18235;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18300;18236;"tisserand";"Wever";;"Gent"
18301;18237;"journalier";"Dagloner";;"Gent"
18302;18238;"journalier";"Dagloner";;"Gent"
18303;18239;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18304;18240;"aide macon";"Metsershulp";;"Gent"
18305;18241;"ouvrier agricole";"Landbouwwerker";;"Gent"
18306;18242;"ouvrier agricole";"Landbouwwerker";;"Gent"
18307;18243;"journalier";"Dagloner";;"Gent"
18308;18244;"ouvrier macon";"Metser-arbeider";;"Gent"
18309;18245;"journalier";"Dagloner";;"Gent"
18310;18246;"ouvrier agricole";"Landbouwwerker";;"Gent"
18311;18247;"employe";"Werknemer";;"Gent"
18312;18248;"patisseur";"Patissier";;"Gent"
18313;18249;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
18314;18250;"soldat";"Soldaat";;"Gent"
18315;18251;"journalier";"Dagloner";;"Gent"
18316;18252;"forain";"Kermiskramer";;"Gent"
18317;18253;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18318;18255;"Journaliere";"Dagloner";;"Gent"
18319;18256;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18320;18257;"ouvrier agricole";"Landbouwwerker";;"Gent"
18321;18258;"ebeniste";"Meubelmaker";;"Gent"
18322;18259;"aide macon";"Metsershulp";;"Gent"
18323;18260;"coiffeur";"Kapper";;"Gent"
18324;18261;"ouvrier paveur";"Arbeider-straatlegger";;"Gent"
18325;18262;"ouvrier agricole";"Landbouwwerker";;"Gent"
18326;18263;"journalier";"Dagloner";;"Gent"
18327;18264;"ouvrier cigarier";"Werknemer in de sigarenmakerij";;"Gent"
18328;18265;"Etanneur";"Tingieter";;"Gent"
18329;18267;"ouvrier agricole";"Landbouwwerker";;"Gent"
18330;18268;"ouvrier agricole";"Landbouwwerker";;"Gent"
18331;18271;"menagere";"Huisvrouw";;"Gent"
18332;18272;"menagere";"Huisvrouw";;"Gent"
18333;18273;"colporteur";"Straatventer";;"Gent"
18334;18274;"garcon boucher";"Slagersknecht";;"Gent"
18335;18275;"journalier";"Dagloner";;"Gent"
18163;18091;"journalier";"Dagloner";;"Gent"
18164;18092;"ouvrier macon";"Metser-arbeider";;"Gent"
18165;18093;"ferblantier";"Blikslager";;"Gent"
18166;18094;"cultivateur";"Landbouwer";;"Gent"
18167;18095;"debardeur";"Havenarbeider";;"Gent"
18168;18096;"debardeur";"Havenarbeider";;"Gent"
18169;18097;"ouvrier agricole";"Landbouwwerker";;"Gent"
18170;18098;"journalier";"Dagloner";;"Gent"
18171;18099;"journalier";"Dagloner";;"Gent"
18172;18100;"colporteur";"Straatventer";;"Gent"
18173;18101;"journalier";"Dagloner";;"Gent"
18174;18102;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18175;18103;"terrassier";"Grondwerker";;"Gent"
18176;18104;"cordonnier";"Schoenmaker";;"Gent"
18177;18105;"journalier";"Dagloner";;"Gent"
18178;18106;"ouvrier agricole";"Landbouwwerker";;"Gent"
18179;18107;"journalier";"Dagloner";;"Gent"
18180;18108;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18181;18109;"journalier";"Dagloner";;"Gent"
18182;18110;"ouvrier plombier";"Arbeider-Loodgieter";;"Gent"
18183;18111;"menuisier";"Timmerman";;"Gent"
18184;18112;"ouvrier paveur";"Arbeider-straatlegger";;"Gent"
18185;18114;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18186;18115;"Journalier";"Dagloner";;"Gent"
18187;18116;"Jardinier";"Tuinman";;"Gent"
18188;18117;"Scieur de bois";"Houtzager";;"Gent"
18189;18118;"briquetier";"Steenbakker";;"Gent"
18190;18119;"journalier";"Dagloner";;"Gent"
18191;18120;"journalier";"Dagloner";;"Gent"
18192;18121;"journalier";"Dagloner";;"Gent"
18193;18122;"ouvrier fer brique";"Fabrieksarbeider";;"Gent"
18194;18123;"colporteur";"Straatventer";;"Gent"
18195;18124;"colporteur";"Straatventer";;"Gent"
18196;18125;"debardeur";"Havenarbeider";;"Gent"
18197;18126;"journalier";"Dagloner";;"Gent"
18198;18127;"ouvrier porteur";"Portier";;"Gent"
18199;18128;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18200;18129;"journalier";"Dagloner";;"Gent"
18201;18130;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
18202;18131;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18203;18132;"debardeur";"Havenarbeider";;"Gent"
18204;18133;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
18205;18134;"journalier";"Dagloner";;"Gent"
18206;18135;"journalier";"Dagloner";;"Gent"
18207;18137;"journaliere";"Dagloner";;"Gent"
18208;18138;"menagere";"Huisvrouw";;"Gent"
18209;18139;"journaliere";"Dagloner";;"Gent"
18210;18140;"journalier";"Dagloner";;"Gent"
18211;18141;"marchand de poissons";"Visverkoper";;"Gent"
18212;18142;"Marchand de beurre";"Handelaar in boter";;"Gent"
18213;18143;"ajusteur";"Bankwerker";;"Gent"
18214;18145;"journalier";"Dagloner";;"Gent"
18215;18146;"tisserand";"Wever";;"Gent"
18216;18147;"journaliere";"Dagloner";;"Gent"
18217;18148;"garcon de boulanger";"Bakkersknecht";;"Gent"
18218;18149;"Cordonnier";"Schoenmaker";;"Gent"
18219;18150;"ouvrier tailleur";"Werknemer in de kleermakerij";;"Gent"
18220;18151;"cocher";"Voerman";;"Gent"
18221;18152;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18222;18153;"ouvrier macon";"Metser-arbeider";;"Gent"
18223;18154;"voiturier";"Voerman";;"Gent"
18224;18155;"ouvrier macon";"Metser-arbeider";;"Gent"
18225;18156;"journalier";"Dagloner";;"Gent"
18226;18157;"cultivateur";"Landbouwer";;"Gent"
18227;18158;"journalier";"Dagloner";;"Gent"
18228;18159;"tisserand";"Wever";;"Gent"
18229;18160;"journalier";"Dagloner";;"Gent"
18230;18161;"charpentier";"Timmerman";;"Gent"
18231;18162;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18232;18163;"journalier";"Dagloner";;"Gent"
18233;18164;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18235;18171;"ouvrier agricole";"Landbouwwerker";;"Gent"
18336;18276;"cocher";"Voerman";;"Gent"
18337;18277;"ouvrier plombier";"Arbeider-Loodgieter";;"Gent"
18338;18278;"journalier";"Dagloner";;"Gent"
18339;18280;"ouvrier ordoiser";"Arbeider in een leisteenwerkplaats";;"Gent"
18340;18281;"charpentier";"Timmerman";;"Gent"
18341;18282;"journalier";"Dagloner";;"Gent"
18342;18283;"debardeur";"Havenarbeider";;"Gent"
18343;18284;"prostituee";"Prostituee";;"Gent"
18344;18285;"colporteur";"Straatventer";;"Gent"
18345;18286;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
18346;18287;"ouvrier macon";"Metser-arbeider";;"Gent"
18347;18288;"debardeur";"Havenarbeider";;"Gent"
18348;18289;"ouvrier agricole";"Landbouwwerker";;"Gent"
18349;18290;"journalier";"Dagloner";;"Gent"
18350;18291;"ouvriere fabrique";"Fabrieksarbeidster";;"Gent"
18351;18292;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18352;18293;"ouvrier macon";"Metser-arbeider";;"Gent"
18353;18294;"journalier";"Dagloner";;"Gent"
18354;18295;"servante";"Dienstmeisje";;"Gent"
18355;18296;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18356;18297;"journalier";"Dagloner";;"Gent"
18357;18298;"debardeur";"Havenarbeider";;"Gent"
18358;18299;"journalier";"Dagloner";;"Gent"
18359;18300;"plafonneur";"Stukadoor";;"Gent"
18360;18301;"prostituee";"Prostituee";;"Gent"
18361;18302;"colporteur";"Straatventer";;"Gent"
18362;18303;"portier";"Portier";;"Gent"
18363;18304;"ouvrier agricole";"Landbouwwerker";;"Gent"
18364;18305;"tireur de vins";"Wijnbottelaar";;"Gent"
18365;18306;"menuisier";"Timmerman";;"Gent"
18366;18308;"journalier";"Dagloner";;"Gent"
18367;18309;"ecangueur";"Vlaszwingelaar";;"Gent"
18368;18310;"journaliere";"Dagloner";;"Gent"
18369;18311;"journalier";"Dagloner";;"Gent"
18370;18312;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18371;18313;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18372;18314;"soldat";"Soldaat";;"Gent"
18373;18315;"garde de chasse";"Jachtopzichter";;"Gent"
18374;18316;"ouvrier macon";"Metser-arbeider";;"Gent"
18375;18317;"ouvrier agricole";"Landbouwwerker";;"Gent"
18376;18318;"ouvrier agricole";"Landbouwwerker";;"Gent"
18377;18319;"plafonneur";"Stukadoor";;"Gent"
18378;18320;"ouvrier agricole";"Landbouwwerker";;"Gent"
18379;18321;"ouvrier agricole";"Landbouwwerker";;"Gent"
18380;18322;"journalier";"Dagloner";;"Gent"
18381;18323;"voiturier";"Voerman";;"Gent"
18382;18324;"peintre";"Schilder";;"Gent"
18383;18325;"botelier";"Binneschipper";;"Gent"
18384;18326;"tisserand";"Wever";;"Gent"
18385;18327;"ouvrier ferme";"Landbouwwerker";;"Gent"
18386;18328;"marchande";"Handelaar";;"Gent"
18387;18329;"debardeur";"Havenarbeider";;"Gent"
18388;18330;"colporteur";"Straatventer";;"Gent"
18389;18331;"soldat";"Soldaat";;"Gent"
18390;18333;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18391;18334;"ouvrier macon";"Metser-arbeider";;"Gent"
18392;18335;"cordonnier";"Schoenmaker";;"Gent"
18393;18336;"journalier";"Dagloner";;"Gent"
18394;18336;"journalier";"Dagloner";"Vrije beroepen";"Gent"
18395;18337;"tailleur";"Kleermaker";;"Gent"
18396;18338;"ouvrier agricole";"Landbouwwerker";;"Gent"
18397;18339;"Menagere";"Huisvrouw";;"Gent"
18398;18339;;;;"Gent"
18399;18340;"marchand";"Handelaar";;"Gent"
18400;18341;"charpentier";"Timmerman";;"Gent"
18401;18342;"cabaretier";"Herbergier";;"Gent"
18402;18343;"pompier";"Brandweerman";;"Gent"
18403;18344;"ouvrier macon";"Metser-arbeider";;"Gent"
18404;18345;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18405;18346;"chaudronnier";"Koperslager";;"Gent"
18406;18347;"cocher";"Voerman";;"Gent"
18407;18348;"colporteur";"Straatventer";;"Gent"
18408;18349;"ouvrier agricole";"Landbouwwerker";;"Gent"
18409;18350;"servante";"Dienstmeisje";;"Gent"
18410;18351;"debardeur";"Havenarbeider";;"Gent"
18411;18352;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18412;18353;"journalier";"Dagloner";;"Gent"
18413;18355;"ouvrier agricole";"Landbouwwerker";;"Gent"
18414;18356;"journalier";"Dagloner";;"Gent"
18415;18357;"journalier";"Dagloner";;"Gent"
18416;18358;"debardeur";"Havenarbeider";;"Gent"
18417;18359;"ouvrier macon";"Metser-arbeider";;"Gent"
18418;18360;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18419;18361;"ouvriere fabrique";"Fabrieksarbeidster";;"Gent"
18420;18362;"cordonnier";"Schoenmaker";;"Gent"
18421;18363;"prostituee";"Prostituee";;"Gent"
18422;18364;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18423;18365;"charron";"Wagenmaker";;"Gent"
18424;18366;"journalier";"Dagloner";;"Gent"
18425;18367;"journaliere";"Dagloner";;"Gent"
18426;18368;"voiturier";"Voerman";;"Gent"
18427;18369;"debardeur";"Havenarbeider";;"Gent"
18428;18370;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18429;18371;"jardinier";"Tuinman";;"Gent"
18430;18372;"ouvrier agricole";"Landbouwwerker";;"Gent"
18431;18373;"journalier";"Dagloner";;"Gent"
18433;18374;"couturiere";"Naaister";;"Gent"
18434;18375;"etanneur";"Tingieter";;"Gent"
18435;18376;"charretier";"Voerman";;"Gent"
18436;18377;"journalier";"Dagloner";;"Gent"
18437;18378;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
18438;18379;"menagere";"Huisvrouw";;"Gent"
18439;18380;"journalier";"Dagloner";;"Gent"
18440;18381;"terrassier";"Grondwerker";;"Gent"
18441;18382;"tailleur";"Kleermaker";;"Gent"
18442;18383;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18443;18384;"journalier";"Dagloner";;"Gent"
18444;18385;"cocher";"Voerman";;"Gent"
18445;18386;"cabaretier";"Herbergier";;"Gent"
18446;18387;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18447;18388;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18448;18389;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18449;18390;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18450;18391;"ouvrier cigarier";"Werknemer in de sigarenmakerij";;"Gent"
18451;18392;"servante";"Dienstmeisje";;"Gent"
18452;18393;"soldat";"Soldaat";;"Gent"
18453;18394;"ouvrier macon";"Metser-arbeider";;"Gent"
18454;18395;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18455;18396;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18456;18397;"garcon boulanger";"Bakkersknecht";;"Gent"
18457;18398;"aide macon";"Metsershulp";;"Gent"
18458;18399;"Tailleur";"Kleermaker";;"Gent"
18459;18399;;;;"Gent"
18460;18400;"chaudronnier";"Koperslager";;"Gent"
18461;18401;"scieur de bois";"Houtzager";;"Gent"
18462;18402;"brassier";"Brouwer";;"Gent"
18463;18403;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18464;18404;"journalier";"Dagloner";;"Gent"
18465;18405;"tisserand";"Wever";;"Gent"
18466;18406;"journalier";"Dagloner";;"Gent"
18467;18407;"cordonnier";"Schoenmaker";;"Gent"
18468;18408;"terrassier";"Grondwerker";;"Gent"
18469;18409;"Peigneur de lin";"Linnenverver";;"Gent"
18470;18410;"fileur";"Spinner";;"Gent"
18471;18411;"journalier";"Dagloner";;"Gent"
18472;18412;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18473;18413;"garcon de boulanger";"Bakkersknecht";;"Gent"
18474;18413;;;;"Gent"
18475;18414;"garcon brasseur";"Brouwersknecht";;"Gent"
18476;18415;"journalier";"Dagloner";;"Gent"
18477;18416;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18478;18417;"botelier";"Binneschipper";;"Gent"
18479;18418;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18480;18419;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18481;18420;"colporteur";"Straatventer";;"Gent"
18482;18421;"jardinier";"Tuinman";;"Gent"
18483;18422;"soldat";"Soldaat";;"Gent"
18484;18423;"marchand de chiffons";"Handelaar in stoffen";;"Gent"
18485;18424;"journalier";"Dagloner";;"Gent"
18486;18425;"ouvrier macon";"Metser-arbeider";;"Gent"
18487;18426;"tisserand";"Wever";;"Gent"
18488;18427;"ouvrier agricole";"Landbouwwerker";;"Gent"
18489;18428;"ouvrier macon";"Metser-arbeider";;"Gent"
18490;18429;"ouvrier macon";"Metser-arbeider";;"Gent"
18491;18430;"terrassier";"Grondwerker";;"Gent"
18492;18431;"ouvrier agricole";"Landbouwwerker";;"Gent"
18493;18432;"tisserand";"Wever";;"Gent"
18494;18433;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18495;18434;"ouvrier macon";"Metser-arbeider";;"Gent"
18496;18435;"menagere";"Huisvrouw";;"Gent"
18497;18436;"cabaretiere";"Herbergier";;"Gent"
18498;18437;"scieur de bois";"Houtzager";;"Gent"
18499;18438;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18500;18439;"journalier";"Dagloner";;"Gent"
18501;18440;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18502;18441;"cabaretiere";"Herbergier";;"Gent"
18503;18442;"ouvrier agricole";"Landbouwwerker";;"Gent"
18504;18443;"journalier";"Dagloner";;"Gent"
18505;18444;"journalier";"Dagloner";;"Gent"
18506;18445;"ouvrier planchier";"Arbeider";;"Gent"
18507;18446;"cordonnier";"Schoenmaker";;"Gent"
18508;18447;"tailleur";"Kleermaker";;"Gent"
18509;18448;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18510;18449;"journalier";"Dagloner";;"Gent"
18511;18450;"journalier";"Dagloner";;"Gent"
18512;18451;"ouvrier marcon";"Metser-arbeider";;"Gent"
18513;18452;"aide macon";"Metsershulp";;"Gent"
18514;18453;"couturiere";"Naaister";;"Gent"
18515;18454;"journalier";"Dagloner";;"Gent"
18516;18456;"menagere";"Huisvrouw";;"Gent"
18517;18457;"journalier";"Dagloner";;"Gent"
18518;18458;"aide macon";"Metsershulp";;"Gent"
18519;18459;"cabaretiere";"Herbergier";;"Gent"
18520;18460;"ouvrier macon";"Metser-arbeider";;"Gent"
18521;18461;"journalier";"Dagloner";;"Gent"
18522;18462;"chaudronnier";"Koperslager";;"Gent"
18523;18463;"cabaretiere";"Herbergier";;"Gent"
18524;18464;"tisserand";"Wever";;"Gent"
18525;18465;"journaliere";"Dagloner";;"Gent"
18526;18466;"ouvrier macon";"Metser-arbeider";;"Gent"
18527;18467;"journalier";"Dagloner";;"Gent"
18528;18468;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18529;18469;"ouvrier macon";"Metser-arbeider";;"Gent"
18530;18470;"aide macon";"Metsershulp";;"Gent"
18531;18471;"journalier";"Dagloner";;"Gent"
18532;18472;"ouvrier agricole";"Landbouwwerker";;"Gent"
18533;18473;"ouvrier agricole";"Landbouwwerker";;"Gent"
18534;18474;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18535;18475;"aide macon";"Metsershulp";;"Gent"
18536;18476;"cordonnier";"Schoenmaker";;"Gent"
18537;18477;"macon";"Metser";;"Gent"
18538;18478;"aide macon";"Metsershulp";;"Gent"
18539;18479;"plombier";"Loodgieter";;"Gent"
18540;18480;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18541;18481;"menagere";"Huisvrouw";;"Gent"
18542;18482;"coiffeur";"Kapper";;"Gent"
18543;18483;"ouvrier peintre";"Arbeider-schilder";;"Gent"
18544;18484;"domestique";"Bediende";;"Gent"
18545;18485;"domestique de ferme";"Landbouwhulp";;"Gent"
18546;18486;"ouvrier agricole";"Landbouwwerker";;"Gent"
18547;18487;"colporteur";"Straatventer";;"Gent"
18548;18488;"jardinier";"Tuinman";;"Gent"
18549;18489;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
18550;18490;"botelier";"Binneschipper";;"Gent"
18551;18491;"tonnelier";"Kuiper";;"Gent"
18552;18492;"debardeur";"Havenarbeider";;"Gent"
18553;18493;"debardeur";"Havenarbeider";;"Gent"
18554;18494;"forgeron";"Smid";;"Gent"
18555;18495;"journalier";"Dagloner";;"Gent"
18556;18496;"menagere";"Huisvrouw";;"Gent"
18557;18497;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
18558;18498;"terrassier";"Grondwerker";;"Gent"
18559;18499;"forgeron";"Smid";;"Gent"
18560;18500;"haleur de bateaux";"Loods";;"Gent"
18561;18501;"journalier";"Dagloner";;"Gent"
18562;18502;"colporteur";"Straatventer";;"Gent"
18563;18503;"menagere";"Huisvrouw";;"Gent"
18564;18504;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
